user_segment,city,cart_size_at_show,cart_value_at_show,discount_on_order,has_main_in_cart,has_drink_in_cart,has_dessert_in_cart,has_side_in_cart,item_category,item_price,item_popularity,is_complement_category,is_bestseller,is_ghost_kitchen,meal_slot,hour,is_weekend,is_festival_order,is_rainy_weather,rank_shown,city_tier,user_preference_drift,meal_complete_score,label,missing_drink,missing_dessert,split
5,3,1,26.0,0.0,0,1,0,0,1,28.0,0.137,0,0,0,1,21,0,0,0,3,1,0,1,1,0,0,2
5,3,1,214.0,0.0,0,0,0,0,1,32.0,0.369,1,0,0,1,19,0,0,0,2,1,0,0,1,1,0,2
5,3,2,357.0,0.0,1,0,0,0,1,41.0,0.525,1,0,1,1,20,0,0,0,3,1,0,1,1,1,0,2
4,0,4,792.0,0.0,1,1,1,1,3,174.0,0.349,1,0,0,4,17,1,0,0,3,2,1,4,1,0,0,2
5,6,3,496.0,0.0,1,1,1,0,4,113.0,0.367,0,0,0,1,20,0,0,0,4,2,0,3,0,0,0,2
2,9,3,306.0,0.1,0,1,0,0,1,42.0,0.196,1,0,1,2,5,1,0,0,1,2,0,1,1,0,0,2
5,4,2,97.0,0.1,0,0,1,0,2,120.0,0.117,1,0,1,1,19,1,0,0,2,1,0,1,0,0,0,2
0,8,1,167.0,0.0,0,0,1,0,5,106.0,0.265,0,0,0,1,18,0,0,0,10,1,0,1,0,0,0,2
5,5,4,1323.0,0.2,1,0,1,0,2,461.0,0.444,1,0,0,1,20,0,0,0,2,2,0,2,1,0,0,2
4,3,3,862.0,0.1,1,1,0,1,2,420.0,0.36,1,0,0,3,12,0,0,0,8,1,0,3,0,0,0,2
2,8,5,339.0,0.1,0,1,1,1,5,176.0,0.427,0,0,0,3,13,1,1,0,1,1,0,3,0,0,0,2
4,3,3,494.0,0.2,1,0,0,0,5,102.0,0.26,0,0,0,1,21,0,0,0,1,1,0,1,1,0,0,2
0,1,2,85.0,0.0,0,0,1,1,2,79.0,0.347,1,0,1,3,14,1,0,1,4,1,0,2,0,0,0,2
4,1,3,539.0,0.0,0,1,1,0,1,159.0,0.758,1,1,0,2,23,0,0,0,2,1,1,2,1,0,0,2
5,9,2,77.0,0.0,0,1,1,0,1,33.0,0.288,1,0,0,0,8,1,0,0,3,2,0,2,0,0,0,2
4,9,3,919.0,0.1,0,0,1,0,2,405.0,0.415,1,0,0,1,18,0,1,0,3,2,0,1,1,0,0,2
4,1,4,225.0,0.3,0,1,0,0,1,58.0,0.212,0,0,1,1,21,0,1,0,2,1,0,1,0,0,0,2
1,3,2,313.0,0.0,0,1,0,0,1,136.0,0.222,0,0,0,3,12,1,0,0,1,1,0,1,0,0,0,2
5,5,4,664.0,0.3,1,0,1,1,0,168.0,0.353,1,0,0,3,14,0,0,1,3,2,0,3,1,0,0,2
4,1,2,111.0,0.0,0,1,0,0,0,108.0,0.339,1,0,0,3,12,0,0,0,4,1,0,1,0,0,1,2
0,8,2,164.0,0.0,1,0,0,1,1,25.0,0.292,1,0,0,3,13,0,0,1,2,1,0,2,0,1,0,2
4,8,4,923.0,0.0,0,0,1,1,1,214.0,0.661,1,0,0,1,21,0,0,0,3,1,0,2,1,1,0,2
0,3,2,91.0,0.1,0,0,1,0,2,87.0,0.332,1,0,0,1,22,0,0,1,2,1,0,1,0,0,0,2
4,3,2,88.0,0.2,0,1,0,0,0,60.0,0.322,1,0,0,3,14,0,0,0,2,1,0,1,1,0,1,2
4,2,4,735.0,0.1,0,1,1,0,0,107.0,0.229,1,0,0,0,7,0,1,0,2,1,1,2,1,0,0,2
5,4,1,287.0,0.2,0,0,1,0,2,391.0,0.383,0,0,0,3,11,0,0,0,9,1,0,1,0,0,0,2
5,3,2,25.0,0.3,0,1,0,0,1,90.0,0.584,0,0,0,3,13,0,0,0,4,1,0,1,0,0,0,2
0,1,1,109.0,0.0,0,0,0,1,1,37.0,0.036,1,0,0,4,15,0,0,1,3,1,0,1,0,1,0,2
0,3,3,155.0,0.0,0,0,1,0,3,33.0,0.301,1,0,0,1,19,0,0,0,5,1,0,1,0,0,0,2
3,2,3,193.0,0.3,0,1,1,0,4,260.0,0.085,0,0,0,1,20,0,0,0,6,1,0,2,0,0,0,2
5,5,2,250.0,0.0,1,0,0,1,3,82.0,0.13,1,0,0,1,19,0,0,1,2,2,0,2,0,0,0,2
4,4,4,733.0,0.1,0,1,1,1,4,262.0,0.358,0,0,0,1,18,0,1,0,2,1,0,3,0,0,0,2
1,2,2,143.0,0.0,1,0,1,0,3,43.0,0.145,1,0,1,1,20,1,0,0,5,1,0,2,0,0,0,2
2,6,4,969.0,0.0,1,1,0,1,3,280.0,0.389,1,0,0,1,21,0,0,0,1,2,0,3,0,0,0,2
4,0,3,913.0,0.0,1,1,0,0,2,509.0,0.182,1,0,0,0,7,1,0,1,2,2,0,2,0,0,0,2
4,9,2,359.0,0.1,1,0,1,0,0,82.0,0.149,1,0,0,1,19,1,0,1,3,2,0,2,0,0,0,2
0,3,2,177.0,0.5,1,0,0,1,2,252.0,0.207,1,0,0,3,11,1,0,0,4,1,0,2,0,0,0,2
4,8,2,332.0,0.2,0,1,1,0,1,71.0,0.803,1,1,0,0,9,1,0,0,4,1,0,2,1,0,0,2
5,3,2,340.0,0.0,1,0,0,0,2,219.0,0.298,1,0,0,1,22,1,0,0,4,1,0,1,1,0,0,2
4,1,3,320.0,0.1,0,1,1,0,0,96.0,0.065,1,0,0,3,11,0,1,0,5,1,0,2,1,0,0,2
5,1,2,65.0,0.1,0,1,0,0,2,117.0,0.635,1,0,0,2,10,0,1,0,2,1,0,1,1,0,0,2
4,0,2,680.0,0.2,1,1,0,0,2,451.0,0.08,1,0,0,1,19,0,0,1,4,2,0,2,1,0,0,2
4,3,3,804.0,0.1,1,0,0,1,5,284.0,0.314,0,0,0,3,11,0,0,0,3,1,0,2,1,0,0,2
0,4,1,252.0,0.0,0,1,0,0,3,158.0,0.148,0,0,0,1,21,0,0,0,1,1,0,1,0,0,0,2
4,0,3,949.0,0.1,1,1,0,0,2,451.0,0.08,1,0,0,1,20,0,0,0,2,2,0,2,0,0,0,2
4,3,3,144.0,0.3,0,1,0,0,0,92.0,0.057,1,0,0,1,21,0,1,0,1,1,0,1,1,0,1,2
4,8,4,522.0,0.2,1,1,0,1,2,252.0,0.275,1,0,0,1,22,0,0,0,5,1,0,3,0,0,0,2
5,4,3,239.0,0.0,0,1,1,0,2,195.0,0.529,1,0,0,0,9,0,1,0,3,1,0,2,1,0,0,2
4,3,4,1276.0,0.0,1,0,1,1,1,81.0,0.201,1,0,0,1,20,0,0,1,5,1,0,3,1,1,0,2
5,4,2,114.0,0.2,0,0,1,0,1,25.0,0.098,1,0,0,3,13,0,0,0,6,1,0,1,0,1,0,2
5,2,3,459.0,0.0,0,1,1,0,0,273.0,0.259,1,0,1,1,20,0,0,0,4,1,0,2,0,0,0,2
4,3,4,456.0,0.0,0,0,0,0,1,71.0,0.335,1,0,0,1,19,1,0,0,3,1,0,0,0,1,0,2
4,1,3,180.0,0.2,1,0,0,1,2,87.0,0.109,1,0,0,1,21,0,0,0,6,1,0,2,0,0,0,2
5,5,2,197.0,0.0,0,1,0,0,0,104.0,0.535,1,0,1,1,20,1,0,0,3,2,0,1,0,0,1,2
0,6,2,141.0,0.2,0,1,1,0,2,235.0,0.192,1,0,0,3,12,0,0,0,4,2,0,2,0,0,0,2
4,7,4,257.0,0.0,0,1,1,0,1,71.0,0.572,1,0,0,1,18,1,1,0,4,2,0,2,1,0,0,2
5,9,3,271.0,0.1,0,1,1,0,1,100.0,0.106,1,0,0,3,11,0,0,0,3,2,0,2,1,0,0,2
4,5,4,661.0,0.0,0,1,1,0,2,396.0,0.732,1,1,0,4,15,0,0,0,3,2,0,2,1,0,0,2
5,9,3,306.0,0.0,0,1,0,0,1,42.0,0.424,1,0,1,2,10,0,0,0,1,2,0,1,0,0,0,2
4,8,1,257.0,0.2,1,0,0,0,2,223.0,0.634,0,0,0,4,16,0,1,0,4,1,0,1,1,0,0,2
4,6,3,677.0,0.0,0,1,0,0,2,462.0,0.064,1,0,0,2,1,0,0,1,1,2,0,1,0,0,0,2
4,9,2,744.0,0.1,1,0,0,0,2,460.0,0.498,1,0,0,2,2,0,0,1,5,2,0,1,1,0,0,2
5,5,1,57.0,0.0,0,0,0,0,1,25.0,0.087,1,0,0,1,20,1,0,1,4,2,0,0,0,1,0,2
5,7,3,247.0,0.3,0,1,1,0,4,75.0,0.407,0,0,1,3,11,1,0,0,3,2,0,2,0,0,0,2
4,2,4,1300.0,0.2,1,0,0,1,3,112.0,0.824,1,1,0,1,21,0,1,0,2,1,0,2,1,0,0,2
0,9,2,210.0,0.2,0,1,0,0,2,208.0,0.436,1,0,0,0,9,0,0,0,3,2,0,1,0,0,0,2
4,8,3,599.0,0.0,0,1,0,0,2,436.0,0.334,1,0,1,3,12,0,1,0,3,1,0,1,1,0,0,2
5,6,3,882.0,0.1,1,1,0,1,3,280.0,0.389,1,0,0,3,12,0,1,0,4,2,0,3,0,0,0,2
4,5,2,162.0,0.2,0,1,0,0,4,144.0,0.633,0,0,0,1,20,0,1,0,2,2,0,1,0,0,0,2
5,1,4,463.0,0.5,0,1,1,0,0,151.0,0.497,1,0,1,0,9,0,1,0,7,1,0,2,0,0,0,2
1,8,1,28.0,0.0,0,1,0,0,3,49.0,0.492,0,0,0,1,19,0,1,0,8,1,0,1,0,0,0,2
5,1,1,137.0,0.2,0,0,1,0,2,210.0,0.602,0,0,1,4,17,0,1,0,5,1,0,1,0,0,0,2
0,2,2,244.0,0.5,1,0,0,0,2,199.0,0.329,0,0,0,4,17,1,0,0,4,1,0,1,0,0,0,2
1,3,2,64.0,0.3,0,1,0,0,4,48.0,0.282,0,0,0,1,19,1,1,0,6,1,0,1,0,0,0,2
4,5,3,680.0,0.0,0,1,0,1,0,168.0,0.353,1,0,0,1,19,0,0,0,7,2,0,2,0,0,1,2
5,4,2,82.0,0.0,0,0,1,1,3,40.0,0.056,0,0,0,1,20,0,0,0,7,1,0,2,0,0,0,2
5,2,4,237.0,0.3,0,1,0,1,2,232.0,0.231,1,0,0,2,3,0,0,1,1,1,0,2,0,0,0,2
4,1,3,611.0,0.1,0,0,1,0,1,149.0,0.451,1,0,0,2,10,0,1,0,1,1,0,1,0,1,0,2
0,2,1,222.0,0.0,1,0,0,0,1,79.0,0.046,1,0,1,1,20,0,0,1,4,1,0,1,0,1,0,2
5,3,3,413.0,0.1,1,0,0,1,3,89.0,0.306,1,0,0,1,22,0,0,1,2,1,0,2,0,0,0,2
4,3,3,510.0,0.0,1,0,0,0,5,99.0,0.175,0,0,0,3,12,0,0,1,3,1,0,1,0,0,0,2
0,9,1,56.0,0.0,0,1,0,0,4,130.0,0.639,0,0,0,1,19,1,0,0,6,2,0,1,0,0,0,2
4,9,4,812.0,0.0,0,0,1,0,4,200.0,0.4,0,0,0,1,19,1,0,0,6,2,0,1,0,0,0,2
5,3,4,429.0,0.0,0,1,1,0,2,217.0,0.824,1,1,0,2,10,0,0,0,8,1,0,2,0,0,0,2
4,5,4,1259.0,0.0,1,0,0,1,5,231.0,0.552,0,0,0,3,11,0,0,0,2,2,0,2,0,0,0,2
5,3,2,192.0,0.2,0,0,0,0,0,83.0,0.138,1,0,1,3,12,0,1,0,2,1,0,0,0,0,1,2
4,6,4,989.0,0.3,1,0,0,1,1,189.0,0.624,1,0,0,4,17,0,0,1,1,2,0,2,1,1,0,2
4,1,4,231.0,0.1,0,1,0,0,4,113.0,0.162,0,0,0,1,22,1,0,0,2,1,0,1,1,0,0,2
4,6,1,103.0,0.2,0,1,0,0,5,284.0,0.243,0,0,0,2,10,1,1,0,5,2,0,1,0,0,0,2
3,9,2,168.0,0.1,0,1,0,0,5,114.0,0.609,0,0,1,1,21,0,0,1,1,2,0,1,0,0,0,2
2,9,5,234.0,0.3,1,1,0,0,2,94.0,0.335,1,0,0,3,12,0,0,0,2,2,0,2,1,0,0,2
5,7,4,217.0,0.5,0,0,1,0,0,31.0,0.264,0,0,0,0,8,0,0,0,3,2,0,1,0,0,0,2
5,9,3,374.0,0.1,0,1,0,0,2,184.0,0.139,1,0,0,1,20,0,1,0,3,2,0,1,1,0,0,2
5,9,2,165.0,0.1,0,1,0,1,3,107.0,0.162,0,0,1,0,9,0,1,0,5,2,0,2,1,0,0,2
0,3,1,81.0,0.2,0,0,1,0,0,121.0,0.731,0,1,0,1,19,1,0,1,7,1,0,1,0,0,0,2
3,4,2,161.0,0.1,1,0,0,0,3,40.0,0.274,1,0,0,2,23,0,1,0,6,1,0,1,1,0,0,2
5,8,1,36.0,0.0,0,1,0,0,3,80.0,0.401,0,0,0,3,12,0,1,0,2,1,0,1,1,0,0,2
5,1,4,345.0,0.0,0,0,0,1,1,61.0,0.253,1,0,0,1,21,0,0,0,7,1,0,1,0,1,0,2
2,4,4,790.0,0.1,0,0,0,1,1,111.0,0.099,1,0,0,1,20,0,0,0,7,1,0,1,0,1,0,2
5,8,2,381.0,0.0,0,1,0,0,2,436.0,0.334,1,0,1,1,19,0,1,0,1,1,0,1,0,0,0,2
4,3,1,62.0,0.2,0,0,0,0,5,55.0,0.427,0,0,0,1,20,1,0,0,6,1,0,0,1,0,0,2
5,2,4,317.0,0.3,0,1,0,0,3,25.0,0.703,1,0,0,1,20,0,1,0,1,1,0,1,1,0,0,2
5,2,2,315.0,0.2,1,0,0,1,3,108.0,0.125,1,0,0,3,12,0,0,0,4,1,0,2,0,0,0,2
5,8,1,71.0,0.1,0,1,0,0,3,99.0,0.155,0,0,0,1,19,1,1,0,6,1,0,1,0,0,0,2
3,0,4,223.0,0.1,1,0,1,0,2,84.0,0.15,0,0,0,2,3,0,0,0,1,2,0,2,0,0,0,2
5,1,4,807.0,0.0,0,1,1,0,3,172.0,0.595,1,0,0,0,9,0,1,0,3,1,0,2,1,0,0,2
4,8,2,504.0,0.1,0,0,0,0,4,173.0,0.434,0,0,0,3,14,1,0,1,5,1,0,0,1,0,0,2
3,7,3,168.0,0.0,0,1,0,0,1,35.0,0.567,0,0,0,2,2,0,0,0,8,2,0,1,0,0,0,2
4,3,3,90.0,0.0,0,1,0,0,1,49.0,0.572,1,0,1,1,22,1,0,0,3,1,0,1,1,0,0,2
5,3,1,34.0,0.1,0,1,0,0,1,53.0,0.192,0,0,1,4,16,0,1,0,7,1,0,1,0,0,0,2
5,6,2,216.0,0.0,0,0,1,0,0,112.0,0.147,0,0,0,3,13,1,0,0,1,2,0,1,0,0,0,2
4,8,3,541.0,0.0,1,0,0,1,1,84.0,0.525,1,0,0,3,12,0,0,1,3,1,0,2,1,1,0,2
2,3,4,177.0,0.3,0,1,0,0,1,25.0,0.074,1,0,0,1,19,0,1,0,3,1,0,1,1,0,0,2
5,9,1,269.0,0.0,0,0,0,0,3,216.0,0.226,0,0,0,2,2,0,0,1,7,2,0,0,1,0,0,2
0,9,2,114.0,0.3,1,0,0,0,3,62.0,0.418,1,0,0,1,18,0,1,0,3,2,0,1,0,0,0,2
0,8,3,50.0,0.5,0,1,0,1,5,51.0,0.167,0,0,0,4,15,1,0,0,5,1,0,2,1,0,0,2
5,1,2,287.0,0.0,0,0,0,0,5,142.0,0.474,0,0,0,0,9,1,0,0,8,1,0,0,0,0,0,2
5,3,3,115.0,0.1,0,1,0,0,0,58.0,0.625,1,0,0,2,10,1,0,1,1,1,0,1,0,0,1,2
4,9,3,197.0,0.2,0,1,1,0,0,88.0,0.101,1,0,0,1,20,0,1,0,1,2,0,2,1,0,0,2
4,8,1,162.0,0.0,0,0,1,0,1,69.0,0.514,1,0,0,4,15,0,0,1,1,1,0,1,1,1,0,2
4,6,2,452.0,0.1,1,0,0,0,5,151.0,0.137,0,0,0,1,19,0,0,1,7,2,0,1,0,0,0,2
5,8,3,243.0,0.1,1,0,0,0,2,79.0,0.422,1,0,0,3,14,0,0,0,4,1,0,1,0,0,0,2
5,8,2,368.0,0.0,0,0,1,0,0,193.0,0.753,0,1,0,1,20,1,1,0,2,1,0,1,0,0,0,2
4,8,2,303.0,0.0,0,0,0,0,3,107.0,0.25,1,0,0,1,19,0,1,0,4,1,0,0,0,0,0,2
2,3,5,672.0,0.2,1,1,1,0,4,153.0,0.369,0,0,1,1,20,0,0,1,6,1,0,3,1,0,0,2
0,8,1,25.0,0.1,0,1,0,0,1,25.0,0.735,0,1,0,0,8,0,0,0,7,1,0,1,0,0,0,2
4,1,4,573.0,0.3,0,1,1,0,1,107.0,0.432,1,0,0,1,20,0,0,0,2,1,0,2,0,0,0,2
0,1,1,80.0,0.0,0,0,1,0,5,146.0,0.287,0,0,0,4,17,0,0,0,5,1,0,1,0,0,0,2
5,3,3,257.0,0.1,0,1,0,1,4,112.0,0.516,0,0,0,3,14,0,0,0,5,1,0,2,0,0,0,2
0,2,1,155.0,0.2,0,0,1,0,4,262.0,0.17,0,0,0,4,16,0,0,0,6,1,0,1,0,0,0,2
4,3,3,796.0,0.0,0,0,0,1,3,171.0,0.307,1,0,0,1,19,0,0,0,3,1,0,1,0,0,0,2
4,8,2,606.0,0.0,1,0,0,1,4,247.0,0.532,0,0,0,3,13,0,0,0,5,1,0,2,0,0,0,2
5,2,1,54.0,0.1,0,0,0,0,4,63.0,0.191,0,0,0,1,21,0,1,0,7,1,0,0,0,0,0,2
4,9,4,477.0,0.3,0,1,0,0,0,243.0,0.556,1,0,0,3,14,0,1,0,6,2,0,1,1,0,1,2
4,6,4,479.0,0.0,1,1,1,0,2,230.0,0.556,1,0,0,0,9,0,0,1,4,2,0,3,1,0,0,2
5,8,1,34.0,0.0,0,1,0,0,0,34.0,0.18,1,0,0,0,7,0,1,0,5,1,0,1,0,0,1,2
5,5,3,804.0,0.1,1,1,0,1,3,129.0,0.329,1,0,0,3,13,0,1,0,1,2,0,3,0,0,0,2
4,8,2,453.0,0.5,1,0,0,0,5,310.0,0.353,0,0,0,1,22,0,0,1,4,1,0,1,0,0,0,2
3,4,3,113.0,0.2,0,1,1,1,5,62.0,0.14,0,0,0,2,23,1,0,0,7,1,0,3,0,0,0,2
5,3,1,249.0,0.0,0,0,0,1,2,492.0,0.718,1,0,0,3,13,0,0,0,4,1,0,1,1,0,0,2
4,5,3,258.0,0.2,0,1,0,1,2,230.0,0.168,1,0,0,1,19,1,0,0,2,2,0,2,1,0,0,2
4,1,3,253.0,0.0,0,1,1,0,5,167.0,0.118,0,0,0,0,7,1,0,1,4,1,0,2,0,0,0,2
4,1,3,194.0,0.1,1,0,1,1,2,96.0,0.468,1,0,0,3,11,0,0,0,8,1,1,3,0,0,0,2
5,8,1,305.0,0.1,0,0,0,0,0,270.0,0.369,0,0,0,1,19,1,0,0,4,1,0,0,0,0,1,2
4,1,3,270.0,0.0,0,1,1,0,1,26.0,0.284,1,0,0,4,16,0,1,0,5,1,0,2,0,0,0,2
0,6,1,184.0,0.0,0,1,0,0,4,272.0,0.489,0,0,0,1,18,0,0,0,8,2,0,1,0,0,0,2
4,2,3,509.0,0.3,1,0,0,1,3,87.0,0.347,1,0,1,3,14,0,0,0,2,1,0,2,0,0,0,2
5,2,2,335.0,0.2,1,0,1,0,2,167.0,0.376,0,0,0,1,21,0,0,0,3,1,0,2,0,0,0,2
4,1,2,434.0,0.1,0,0,0,0,5,248.0,0.462,0,0,0,1,18,0,0,0,3,1,0,0,1,0,0,2
4,8,2,407.0,0.0,1,0,0,0,0,114.0,0.161,1,0,0,1,19,0,1,0,7,1,0,1,1,0,1,2
4,3,4,157.0,0.1,0,1,0,0,4,48.0,0.282,0,0,0,1,21,0,0,0,6,1,0,1,1,0,0,2
4,0,3,484.0,0.0,0,1,0,1,3,179.0,0.485,0,0,0,3,12,1,0,0,6,2,0,2,0,0,0,2
5,2,2,205.0,0.1,0,0,1,0,0,92.0,0.266,0,0,0,3,11,0,0,0,1,1,0,1,0,0,0,2
0,9,2,130.0,0.2,0,1,0,1,2,207.0,0.672,1,0,0,3,14,0,1,0,3,2,0,2,0,0,0,2
4,6,3,433.0,0.1,1,0,1,1,3,135.0,0.555,1,0,0,1,21,0,0,0,3,2,0,3,0,0,0,2
4,2,4,490.0,0.0,0,0,0,1,1,65.0,0.505,1,0,0,3,12,0,1,0,3,1,0,1,1,1,0,2
4,2,2,170.0,0.1,0,1,0,0,0,228.0,0.304,1,0,0,3,14,0,0,0,3,1,0,1,0,0,1,2
5,6,3,366.0,0.0,0,1,0,0,3,280.0,0.389,0,0,0,3,12,0,1,0,3,2,0,1,0,0,0,2
4,2,4,299.0,0.0,0,0,1,0,4,128.0,0.074,0,0,1,3,11,0,1,0,1,1,0,1,0,0,0,2
4,7,3,468.0,0.0,0,1,1,0,1,179.0,0.097,1,0,0,1,19,0,1,0,4,2,0,2,1,0,0,2
4,8,3,757.0,0.0,1,1,0,0,1,128.0,0.202,1,0,0,1,20,0,1,0,5,1,0,2,1,0,0,2
5,3,3,345.0,0.3,0,1,1,0,4,176.0,0.216,0,0,0,0,9,1,0,0,8,1,0,2,0,0,0,2
4,5,4,1308.0,0.0,1,0,0,1,0,139.0,0.662,1,0,0,4,15,1,0,0,2,2,0,2,1,0,1,2
0,2,1,98.0,0.0,1,0,0,0,4,36.0,0.628,0,0,0,3,12,1,0,0,3,1,0,1,0,0,0,2
0,8,1,94.0,0.1,0,1,0,0,2,237.0,0.277,1,0,0,1,20,0,0,0,2,1,0,1,0,0,0,2
4,1,2,25.0,0.5,1,1,0,0,0,55.0,0.525,1,0,0,2,0,1,0,0,1,1,0,2,1,0,1,2
0,1,2,26.0,0.3,0,1,0,0,1,26.0,0.408,0,0,0,1,20,0,0,0,2,1,0,1,0,0,0,2
4,2,3,632.0,0.0,0,1,1,0,0,107.0,0.229,1,0,0,3,12,0,0,0,4,1,0,2,0,0,0,2
4,1,4,1300.0,0.0,1,0,1,0,0,206.0,0.84,1,1,0,4,17,0,0,0,3,1,0,2,1,0,0,2
4,3,3,330.0,0.0,1,1,0,0,3,114.0,0.282,1,0,0,2,10,0,0,1,3,1,0,2,0,0,0,2
0,3,2,702.0,0.0,1,0,0,1,2,437.0,0.294,1,0,0,3,13,0,0,0,5,1,0,2,0,0,0,2
4,9,2,425.0,0.3,1,1,0,0,1,148.0,0.15,1,0,0,1,20,0,0,1,3,2,0,2,0,0,0,2
4,8,3,662.0,0.0,0,0,0,1,3,149.0,0.298,1,0,0,1,19,0,1,0,5,1,0,1,1,0,0,2
5,6,2,70.0,0.0,0,0,1,0,4,60.0,0.359,0,0,0,1,20,0,0,1,2,2,0,1,0,0,0,2
3,9,2,266.0,0.0,0,0,1,0,3,263.0,0.834,0,1,0,0,7,1,0,0,5,2,0,1,0,0,0,2
4,3,4,703.0,0.0,0,1,0,0,1,204.0,0.046,1,0,0,1,20,0,0,1,2,1,1,1,0,0,0,2
4,4,3,347.0,0.2,0,0,1,0,0,100.0,0.337,0,0,0,1,19,0,0,0,2,1,0,1,0,0,0,2
5,1,2,133.0,0.0,0,1,0,0,1,76.0,0.268,0,0,0,3,11,1,0,0,5,1,0,1,0,0,0,2
4,5,2,50.0,0.0,0,1,0,0,1,26.0,0.451,0,0,0,3,12,0,1,0,1,2,0,1,1,0,0,2
5,3,3,711.0,0.1,0,0,1,0,4,176.0,0.216,0,0,0,1,19,0,0,1,8,1,0,1,1,0,0,2
5,8,2,418.0,0.0,0,0,1,0,2,487.0,0.193,0,0,0,4,16,0,0,1,3,1,0,1,0,0,0,2
0,4,3,119.0,0.0,0,1,0,1,4,64.0,0.469,0,0,0,1,20,0,0,0,8,1,0,2,0,0,0,2
0,2,3,985.0,0.1,1,1,0,0,3,135.0,0.528,1,0,0,4,16,0,0,1,2,1,0,2,0,0,0,2
4,3,3,344.0,0.0,0,0,0,1,5,139.0,0.323,0,0,0,0,8,1,0,0,2,1,0,1,0,0,0,2
0,4,3,302.0,0.1,0,1,0,1,3,77.0,0.301,0,0,0,1,20,0,0,0,3,1,0,2,0,0,0,2
5,0,4,460.0,0.0,0,1,1,0,0,107.0,0.444,1,0,0,4,17,0,0,0,2,2,0,2,0,0,0,2
0,6,1,129.0,0.0,0,0,0,1,2,211.0,0.69,1,0,0,3,13,0,0,0,1,2,0,1,0,0,0,2
5,1,4,689.0,0.0,0,1,1,0,4,183.0,0.158,0,0,0,1,20,0,0,0,3,1,0,2,0,0,0,2
5,7,4,340.0,0.5,1,1,1,0,1,79.0,0.122,1,0,0,3,12,0,1,0,4,2,0,3,1,0,0,2
0,3,4,587.0,0.1,1,0,1,1,2,232.0,0.281,1,0,0,1,19,0,0,1,3,1,0,3,0,0,0,2
4,8,3,178.0,0.5,0,1,1,0,1,60.0,0.371,1,0,0,1,21,0,1,0,2,1,0,2,1,0,0,2
4,5,3,557.0,0.1,0,0,0,1,1,123.0,0.391,1,0,0,1,19,1,0,0,1,2,0,1,0,1,0,2
4,1,2,215.0,0.0,0,1,1,0,0,82.0,0.44,1,0,1,3,13,0,0,0,4,1,0,2,0,0,0,2
4,4,4,382.0,0.2,1,0,0,0,3,45.0,0.287,1,0,0,1,21,1,0,0,5,1,0,1,1,0,0,2
5,2,2,227.0,0.5,1,0,0,1,1,52.0,0.082,1,0,1,1,20,0,0,0,7,1,0,2,0,1,0,2
5,8,3,417.0,0.1,0,0,0,0,1,25.0,0.694,1,0,0,2,23,1,1,0,2,1,0,0,1,1,0,2
4,6,3,271.0,0.2,0,0,1,1,5,151.0,0.137,0,0,0,3,11,0,0,0,6,2,0,2,0,0,0,2
4,1,4,1038.0,0.1,0,0,1,0,4,282.0,0.09,0,0,0,3,13,0,0,0,6,1,1,1,0,0,0,2
5,8,3,293.0,0.2,1,0,0,0,5,63.0,0.514,0,0,1,2,10,1,0,0,4,1,0,1,0,0,0,2
2,8,4,276.0,0.0,0,1,1,0,0,90.0,0.207,1,0,0,1,19,0,0,1,3,1,0,2,1,0,0,2
0,9,2,90.0,0.2,0,1,0,0,1,25.0,0.444,0,0,0,3,12,0,0,0,9,2,0,1,0,0,0,2
4,2,3,358.0,0.3,0,1,0,0,0,167.0,0.322,1,0,0,1,21,0,0,0,1,1,0,1,1,0,1,2
0,2,1,397.0,0.0,1,0,0,0,0,188.0,0.356,1,0,1,0,7,0,0,0,7,1,0,1,0,0,1,2
5,9,2,66.0,0.2,0,1,0,0,1,70.0,0.152,0,0,0,2,23,1,1,0,4,2,0,1,0,0,0,2
0,2,1,61.0,0.2,0,0,0,0,1,33.0,0.04,1,0,0,1,22,0,0,0,7,1,0,0,0,1,0,2
2,2,6,897.0,0.3,1,0,1,0,2,238.0,0.12,1,0,0,1,21,0,0,0,2,1,0,2,0,0,0,2
5,4,1,65.0,0.2,0,0,0,0,2,120.0,0.117,1,0,1,3,14,1,0,0,5,1,0,0,0,0,0,2
4,2,4,483.0,0.5,1,0,0,0,2,240.0,0.076,0,0,0,3,13,0,0,0,2,1,0,1,0,0,0,2
4,7,2,319.0,0.3,0,0,1,0,0,126.0,0.811,0,1,0,0,9,0,1,0,5,2,0,1,1,0,0,2
0,1,3,625.0,0.2,1,0,0,1,0,95.0,0.312,1,0,0,1,22,0,0,0,3,1,0,2,0,0,1,2
5,3,3,391.0,0.0,1,1,1,0,2,216.0,0.129,1,0,0,3,11,0,0,1,6,1,0,3,0,0,0,2
5,1,3,919.0,0.1,1,0,0,1,0,220.0,0.578,1,0,0,1,20,0,0,1,8,1,0,2,1,0,1,2
4,8,2,229.0,0.0,0,1,0,0,3,81.0,0.096,0,0,0,1,20,0,1,0,3,1,0,1,0,0,0,2
4,9,4,645.0,0.0,0,0,0,1,3,173.0,0.246,0,0,1,3,13,1,0,0,1,2,0,1,0,0,0,2
5,8,4,623.0,0.1,1,1,0,0,2,202.0,0.501,1,0,0,1,19,1,0,1,3,1,0,2,0,0,0,2
